checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
c758dd19-e877-4adf-8d6c-74528315c897,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,766000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a2225371f07152d2a383b3e260e0b0820321a021417051d352331341c1901041224162e2b3d2f2c2911,\x000204204000020420800220001120000102102000091483808020010440018280000404010280418201028141c1800c080082000110280200910024000201800840100008020420,0,\x0000000e0000002c00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,170998113175,0,766000000,0,85499056556,15205412851,t,2026-09-25 11:16:51.863694+00,766
fa4ef1b6-0046-4315-b712-053a862c8509,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,767000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a22251705021411293b382a2d1f37343123351d1a3224162e1c0407151220080b0e263e2c2f3d2b1901,\x000204204000020420800220001120000102102000091483808020010c8180200002810111000500460002046003a06830000a100118d00220808000488000040880088000040820,1,\x0000000e0000002400000001ffffffff0000000031000000020000000401000000320000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,171220068443,0,767000000,0,85610034190,15224602501,t,2026-09-25 11:18:32.579956+00,767
f847ad7a-c71a-403a-9fb4-83c3b2b871c8,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,768000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a22343123353224162e2b3d2f2c3e260e0b1d05021a0820382a120401191c1f3725171411293b2d1507,\x00020420400002042080022000112000010210200009148380802003220013000110200210040083230008100802a048200082008140400241201020000110802040202000101040,1,\x0000000e0000002b00000001ffffffff000000002c00000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff00000000360000000200000006010000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,171471305057,0,768000000,0,85735652497,15246419143,t,2026-09-25 11:20:27.849675+00,768
beb4f492-e9e0-4813-b3d4-a121c47ab65a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,769000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a221411292c2f1d0b0e1c190104071f37253d2b2e162412152d2a383b3e26343123353220081a020517,\x0002042040000204208002200011200001021020000914838080208320100830000d9f000c3e00091080000118044004008200450002101004080004010440022080002200480001,1,\x0000000f0000002200000001ffffffff0000000028000000020000000701000000290000000100000008000000002a0000000100000008000000002b00000001000000080000000030000000010000000800000000330000000100000008000000003500000001000000080000000036000000010000000800000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,171681094317,0,769000000,0,85840547127,15263743994,t,2026-09-25 11:22:17.343855+00,769
27a0bfcd-60dc-47bb-8b90-95ec6003a308,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,770000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a22142c3e3b2911233134260e1c1f37253d2f1705021a080b1d353220382a2d151224162e2b19010407,\x000204204000020420800220001120000102102000091483808020836e08800202888005010001c13080000802808080804000440001042080200028001048020011800002488000,1,\x000000100000001c00000001ffffffff000000001d00000001ffffffff000000002100000001ffffffff000000002500000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003700000001ffffffff01000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,171943854129,0,770000000,0,85971927033,15286082968,t,2026-09-25 11:24:12.10093+00,770
22de7c72-576e-4e9b-bcab-fd1d93d3c24d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,771000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310283a2c2911230b081a02142225371f07152d3b3e2634311901041224162e2b3d2f17051d353220382a1c0e,\x00020420400002042080022000112000010210200009148380806012800cf81641009001080208800204010104018020810004480007020011802000101010040840004100102040,1,\x0000000f0000002800000001ffffffff000000002a00000001ffffffff010000002b0000000100000008000000002d0000000100000008000000003100000001000000080000000034000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,172198282707,0,771000000,0,86099141322,15307592591,t,2026-09-25 11:26:00.636214+00,771
ccec0ee7-1cc9-4b54-92d7-815aebd5341f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,772000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b2e1624323523263e3b382a1220080b0e1c34223a3d2f1d1a2c29111402051725371f2d150704011931,\x000204204000020420800220001120000102102000091483c0800040102008002617010810800541002440000455621008000c040401108004001140000201401000010401020102,1,\x000000100000002300000001ffffffff000000002600000001ffffffff000000002900000001ffffffff0100000030000000010000000800000000310000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000037000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,172489572737,0,772000000,0,86244786337,15333857297,t,2026-09-25 11:28:07.265759+00,772
b3a9a513-755c-4716-9f7f-e2dd71198d66,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,773000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b2e1624122a383b3e260e0b1901041c34312311292c2f17051d353220081a0214223a3d25371f2d1507,\x000204204000020420800220001120000102102000091483c080004010a02880204800204030600012a04001088064100890000d0c02042080002200880004040200110004011040,1,\x0000000f0000002300000001ffffffff000000002700000001ffffffff000000002a00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000006010000003e000000010000000800,172670951501,0,773000000,0,86335475719,15349685312,t,2026-09-25 11:29:27.445175+00,773
11eea307-2fcc-4c93-aa48-32245152d0c1,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,774000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b2e160407152d2a383b291114172f3d25371f1c0e263e2c3a2234312320122432351d05021a080b1901,\x000204204000020420800220001120000102102000091483c08000405044604000128200218004084102011401402000224000040220022000930048008200408040200022000220,1,\x0000000f0000001a00000001ffffffff01000000280000000100000008000000002c0000000100000008000000002e0000000100000008000000002f00000001000000080000000030000000010000000800000000340000000100000008000000003500000001000000080000000037000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,172862927783,0,774000000,0,86431463860,15366290659,t,2026-09-25 11:30:55.913309+00,774
4a061390-671a-4a6e-b0d8-953f487b3c9b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,775000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b3d3a2234261402051725371f2d2a3820080b0e1c2e1624121507040119312311293b3e2c2f1d35321a,\x000204204000020420800220001120000102102000091483c0800110800c884406460001080400410201411020030220100004018a00802040204000100802020280080082000420,1,\x0000000f0000002000000001ffffffff000000002100000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000004010000003e000000010000000800,173158099855,0,775000000,0,86579049896,15392054401,t,2026-09-25 11:33:19.471125+00,775
73acc9bf-e9b8-4bb2-85b5-01f82736d91e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,776000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b190104071f1c2e162412152d2a382032351d05021a2c14223a3d2f17253734312311293b3e260e0b08,\x000204204000020420800220001120000102102000091483c0801140020420c0410010042802108080208880004080402020624b0602010001412000020440200808080004080408,1,\x000000120000001800000001ffffffff000000001d00000001ffffffff000000001e00000001ffffffff000000002300000001ffffffff000000002c00000001ffffffff010000002f000000010000000800000000310000000100000008000000003200000001000000080000000033000000010000000800000000340000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,173459089317,0,776000000,0,86729544627,15417608777,t,2026-09-25 11:35:26.909222+00,776
2f96728d-2554-48ad-b56b-7cc9bf31f72a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,777000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310282b1d05172f3d3a2c291114021a3235233119010407151224162e1c1f37252234263e3b2d2a3820080b0e,\x000204204000020420800220001120000102102000091483c08051442410400001980420014010201100040220400204404041002002200210000141002002100041400004488000,1,\x000000100000002100000001ffffffff000000002400000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff0000000037000000020000000601000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,173721281733,0,777000000,0,86860640835,15439838905,t,2026-09-25 11:37:33.71937+00,777
cd0a2e44-a9a8-4968-8bd6-25cf5de8ec1f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,778000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310281a080b1d353220382a1c0e263e2c2f1705021411293b2d1f070401192b2e1624121523313437253d3a22,\x000204204000020420800220001120000102102000091483c0201001061080008a00a06080081080110009080802201010000c10110c100808080004018800081004080082000420,1,\x0000000f0000002000000001ffffffff000000002600000001ffffffff000000002700000001ffffffff000000002a00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000004010000003e000000010000000800,173982101907,0,778000000,0,86991050922,15462145901,t,2026-09-25 11:39:48.360997+00,778
0246b660-142e-42b5-b818-65f26d94215d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,779000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310281a0205171411292c3a222537343123152d3b3e260e0b082032351d2f3d2b190104071f1c2e1624122a38,\x000204204000020420800220001120000102102000091483c02030010470804020c002200104408000ec102104018000810081808100400420001102488000042008008200040104,1,\x0000000f0000002800000001ffffffff000000002900000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff010000002f00000001000000080000000031000000010000000800000000320000000100000008000000003500000001000000080000000037000000010000000800000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,174339856121,0,779000000,0,87169928029,15494189930,t,2026-09-25 11:42:58.931373+00,779
f5047c76-d40e-4fe5-837f-bd320b6ed642,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,780000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39211310281a3224162e2b3d3a22253734263e2c1411293b3820080b0e1c2a2d1f0715120401193123351d2f170502,\x000204204000020420800220001120000102102000091483c020328100118020000290000220402200224a0c02022000011220008204010001410001100402040009002200080808,1,\x0000000f0000002600000001ffffffff01000000270000000100000008000000002b0000000100000008000000002d000000010000000800000000310000000100000008000000003400000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,174675471227,0,780000000,0,87337735582,15523660875,t,2026-09-25 11:45:32.238172+00,780
a1edc704-df15-4d31-9d43-02167de3ae00,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,781000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113100205172f3d253734311901041224162e2b281a1d0b0820323523263e2c3a221411293b382a2d15071f1c0e,\x000204204000020420800220001120000102102000091483500001041000110005021020011e08004400020441014840202020008850446020000208020101100005000288000440,1,\x000000100000001f00000001ffffffff000000002300000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff010000003200000001000000080000000033000000010000000800000000340000000100000008000000003500000001000000080000000036000000010000000800000000380000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,175014520175,0,781000000,0,87507260056,15553637385,t,2026-09-25 11:48:01.124071+00,781
1897224f-5edd-4b17-8247-4ef4e5c6751a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,782000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113100205172f3d3a222537341c0e0b082032351d1a282b2e162412152331190104071f2d2a383b292c3e261411,\x000204204000020420800220001120000102102000091483500001041040011340000468832840306020001008080204008200442146088000091080000208080284082200080808,1,\x000000100000001c00000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,175182959021,0,782000000,0,87591479479,15568063188,t,2026-09-25 11:49:17.865743+00,782
1fee89ba-368e-4f32-b059-eec78739e29c,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,783000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392113100205172f1d353220382a2d1f07151224160401193134223a281a080b233b2911142c3e260e1c2e2b3d2537,\x00020420400002042080022000112000010210200009148350000104501080008e00a000c88820802000100908040804085320442010010a10080124000101408020100041001001,1,\x0000000e0000002400000001ffffffff000000002700000001ffffffff000000002b00000001ffffffff010000002f00000001000000080000000034000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,175370224551,0,783000000,0,87685112244,15584196467,t,2026-09-25 11:50:49.40033+00,783
